track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Beatnik Fly,Johnny & The Hurricanes,1yo6AkXHmohXvJwefA98NC,0.55,0.793,5,-10.44,1,0.0339,0.894,0.217,0.118,0.932,88.716,audio_features,1yo6AkXHmohXvJwefA98NC,spotify:track:1yo6AkXHmohXvJwefA98NC,https://api.spotify.com/v1/tracks/1yo6AkXHmohXvJwefA98NC,https://api.spotify.com/v1/audio-analysis/1yo6AkXHmohXvJwefA98NC,134067,4
The Sound Of Silence,The Bachelors,1yCNjdAQocjjGaWPsNQOH0,0.415,0.655,0,-9.573,1,0.0362,0.575,0.0,0.294,0.392,113.847,audio_features,1yCNjdAQocjjGaWPsNQOH0,spotify:track:1yCNjdAQocjjGaWPsNQOH0,https://api.spotify.com/v1/tracks/1yCNjdAQocjjGaWPsNQOH0,https://api.spotify.com/v1/audio-analysis/1yCNjdAQocjjGaWPsNQOH0,176333,4
"We Three (My Echo, My Shadow, And Me)",The Ink Spots,43a4zqUZL1vHH93EKBFkLj,0.438,0.0555,0,-18.334,0,0.038,0.994,0.0566,0.109,0.273,79.939,audio_features,43a4zqUZL1vHH93EKBFkLj,spotify:track:43a4zqUZL1vHH93EKBFkLj,https://api.spotify.com/v1/tracks/43a4zqUZL1vHH93EKBFkLj,https://api.spotify.com/v1/audio-analysis/43a4zqUZL1vHH93EKBFkLj,198467,4
Rum And Coca-Cola - 1944 Single Version,The Andrews Sisters,4UXFiYNHbTIfhT4r1fMruh,0.838,0.236,10,-12.017,1,0.11,0.497,0.0,0.0915,0.681,80.463,audio_features,4UXFiYNHbTIfhT4r1fMruh,spotify:track:4UXFiYNHbTIfhT4r1fMruh,https://api.spotify.com/v1/tracks/4UXFiYNHbTIfhT4r1fMruh,https://api.spotify.com/v1/audio-analysis/4UXFiYNHbTIfhT4r1fMruh,187333,4
Rum And Coca-Cola - 1944 Single Version,Vic Schoen & His Orchestra,4UXFiYNHbTIfhT4r1fMruh,0.838,0.236,10,-12.017,1,0.11,0.497,0.0,0.0915,0.681,80.463,audio_features,4UXFiYNHbTIfhT4r1fMruh,spotify:track:4UXFiYNHbTIfhT4r1fMruh,https://api.spotify.com/v1/tracks/4UXFiYNHbTIfhT4r1fMruh,https://api.spotify.com/v1/audio-analysis/4UXFiYNHbTIfhT4r1fMruh,187333,4
Indian Love Call,Slim Whitman,0WrIaFPKeJtGr1SUeKuYH9,0.242,0.261,3,-7.895,1,0.0335,0.97,0.000253,0.1,0.386,203.913,audio_features,0WrIaFPKeJtGr1SUeKuYH9,spotify:track:0WrIaFPKeJtGr1SUeKuYH9,https://api.spotify.com/v1/tracks/0WrIaFPKeJtGr1SUeKuYH9,https://api.spotify.com/v1/audio-analysis/0WrIaFPKeJtGr1SUeKuYH9,190653,4
The King And Queen Of America - Remastered Version,Eurythmics,0Id3JXVCmd5zXqhA09tUXT,0.568,0.923,10,-4.425,1,0.0304,0.162,1.46e-05,0.271,0.843,133.046,audio_features,0Id3JXVCmd5zXqhA09tUXT,spotify:track:0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/tracks/0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/audio-analysis/0Id3JXVCmd5zXqhA09tUXT,270973,4
The King And Queen Of America - Remastered Version,Annie Lennox,0Id3JXVCmd5zXqhA09tUXT,0.568,0.923,10,-4.425,1,0.0304,0.162,1.46e-05,0.271,0.843,133.046,audio_features,0Id3JXVCmd5zXqhA09tUXT,spotify:track:0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/tracks/0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/audio-analysis/0Id3JXVCmd5zXqhA09tUXT,270973,4
The King And Queen Of America - Remastered Version,Dave Stewart,0Id3JXVCmd5zXqhA09tUXT,0.568,0.923,10,-4.425,1,0.0304,0.162,1.46e-05,0.271,0.843,133.046,audio_features,0Id3JXVCmd5zXqhA09tUXT,spotify:track:0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/tracks/0Id3JXVCmd5zXqhA09tUXT,https://api.spotify.com/v1/audio-analysis/0Id3JXVCmd5zXqhA09tUXT,270973,4
Just Around the Corner,Cock Robin,1EMXG7xTHOwp08FNwDcQeX,0.646,0.801,1,-6.177,1,0.0341,0.0827,0.00023,0.0585,0.528,122.086,audio_features,1EMXG7xTHOwp08FNwDcQeX,spotify:track:1EMXG7xTHOwp08FNwDcQeX,https://api.spotify.com/v1/tracks/1EMXG7xTHOwp08FNwDcQeX,https://api.spotify.com/v1/audio-analysis/1EMXG7xTHOwp08FNwDcQeX,252760,4
Day After Day - Remastered 2010,Badfinger,2XKW8CH8nRZH9cF2DNjBHN,0.399,0.686,5,-7.112,1,0.0311,0.109,0.000874,0.112,0.377,101.806,audio_features,2XKW8CH8nRZH9cF2DNjBHN,spotify:track:2XKW8CH8nRZH9cF2DNjBHN,https://api.spotify.com/v1/tracks/2XKW8CH8nRZH9cF2DNjBHN,https://api.spotify.com/v1/audio-analysis/2XKW8CH8nRZH9cF2DNjBHN,191053,4
Church Of The Poison Mind - Remastered 2002,Culture Club,5BugoJVgZR5AyxSew86mDz,0.596,0.873,7,-5.302,0,0.0357,0.0878,0.0,0.59,0.947,130.672,audio_features,5BugoJVgZR5AyxSew86mDz,spotify:track:5BugoJVgZR5AyxSew86mDz,https://api.spotify.com/v1/tracks/5BugoJVgZR5AyxSew86mDz,https://api.spotify.com/v1/audio-analysis/5BugoJVgZR5AyxSew86mDz,213920,4
I Didn't Mean To Turn You On,Robert Palmer,4JF9MKFo5i85o5ap1JHKYE,0.68,0.485,5,-15.589,0,0.053,0.0937,0.696,0.255,0.967,120.657,audio_features,4JF9MKFo5i85o5ap1JHKYE,spotify:track:4JF9MKFo5i85o5ap1JHKYE,https://api.spotify.com/v1/tracks/4JF9MKFo5i85o5ap1JHKYE,https://api.spotify.com/v1/audio-analysis/4JF9MKFo5i85o5ap1JHKYE,224800,4
In De Armen Van De Stad,Ramses Shaffy,6nn0Z0BdVDypeZZbmy6ge5,0.405,0.526,2,-9.092,1,0.0299,0.267,0.0,0.561,0.39,100.985,audio_features,6nn0Z0BdVDypeZZbmy6ge5,spotify:track:6nn0Z0BdVDypeZZbmy6ge5,https://api.spotify.com/v1/tracks/6nn0Z0BdVDypeZZbmy6ge5,https://api.spotify.com/v1/audio-analysis/6nn0Z0BdVDypeZZbmy6ge5,227160,4
In De Armen Van De Stad,Liesbeth List,6nn0Z0BdVDypeZZbmy6ge5,0.405,0.526,2,-9.092,1,0.0299,0.267,0.0,0.561,0.39,100.985,audio_features,6nn0Z0BdVDypeZZbmy6ge5,spotify:track:6nn0Z0BdVDypeZZbmy6ge5,https://api.spotify.com/v1/tracks/6nn0Z0BdVDypeZZbmy6ge5,https://api.spotify.com/v1/audio-analysis/6nn0Z0BdVDypeZZbmy6ge5,227160,4
Karavaan,Herman Lippinkhof,0dpoT7szVQfqinXfp30M1Q,0.681,0.375,2,-14.941,1,0.0447,0.467,9.07e-05,0.185,0.827,137.869,audio_features,0dpoT7szVQfqinXfp30M1Q,spotify:track:0dpoT7szVQfqinXfp30M1Q,https://api.spotify.com/v1/tracks/0dpoT7szVQfqinXfp30M1Q,https://api.spotify.com/v1/audio-analysis/0dpoT7szVQfqinXfp30M1Q,236179,4
Daar Is De Orgelman (Het Lied Van Willem Parel) - Edit,Wim Sonneveld,6I2EdJSTpiiYMi4GqgMiPm,0.4,0.341,10,-11.23,1,0.0432,0.807,0.0,0.903,0.618,181.551,audio_features,6I2EdJSTpiiYMi4GqgMiPm,spotify:track:6I2EdJSTpiiYMi4GqgMiPm,https://api.spotify.com/v1/tracks/6I2EdJSTpiiYMi4GqgMiPm,https://api.spotify.com/v1/audio-analysis/6I2EdJSTpiiYMi4GqgMiPm,212533,3
Summertime,The Marcels,5jvBzIiMareCHJ1iPGYluI,0.555,0.82,10,-6.381,1,0.0371,0.599,1.05e-05,0.0901,0.94,125.877,audio_features,5jvBzIiMareCHJ1iPGYluI,spotify:track:5jvBzIiMareCHJ1iPGYluI,https://api.spotify.com/v1/tracks/5jvBzIiMareCHJ1iPGYluI,https://api.spotify.com/v1/audio-analysis/5jvBzIiMareCHJ1iPGYluI,136360,4
Here In My Heart,Al Martino,0mRAY4VhmgEsBvLEFxB6Vm,0.177,0.279,9,-10.951,0,0.0312,0.8,0.0024,0.153,0.155,82.967,audio_features,0mRAY4VhmgEsBvLEFxB6Vm,spotify:track:0mRAY4VhmgEsBvLEFxB6Vm,https://api.spotify.com/v1/tracks/0mRAY4VhmgEsBvLEFxB6Vm,https://api.spotify.com/v1/audio-analysis/0mRAY4VhmgEsBvLEFxB6Vm,193373,3
Nu Zijn We Alle Twee Artiesten (To All the Girls I Loved Before) (with Vader Abraham),Frans Bauer,6rfHItabVYIGVIatUcVliQ,0.621,0.488,6,-10.041,1,0.0334,0.672,0.0,0.224,0.351,82.314,audio_features,6rfHItabVYIGVIatUcVliQ,spotify:track:6rfHItabVYIGVIatUcVliQ,https://api.spotify.com/v1/tracks/6rfHItabVYIGVIatUcVliQ,https://api.spotify.com/v1/audio-analysis/6rfHItabVYIGVIatUcVliQ,207480,4
Nu Zijn We Alle Twee Artiesten (To All the Girls I Loved Before) (with Vader Abraham),Vader Abraham,6rfHItabVYIGVIatUcVliQ,0.621,0.488,6,-10.041,1,0.0334,0.672,0.0,0.224,0.351,82.314,audio_features,6rfHItabVYIGVIatUcVliQ,spotify:track:6rfHItabVYIGVIatUcVliQ,https://api.spotify.com/v1/tracks/6rfHItabVYIGVIatUcVliQ,https://api.spotify.com/v1/audio-analysis/6rfHItabVYIGVIatUcVliQ,207480,4
't Was Aan De Costa Del Sol,Zangeres Zonder Naam,6qI4A5EibxjfdO9eHLcgrR,0.549,0.748,1,-8.043,1,0.0346,0.179,0.0,0.247,0.916,97.283,audio_features,6qI4A5EibxjfdO9eHLcgrR,spotify:track:6qI4A5EibxjfdO9eHLcgrR,https://api.spotify.com/v1/tracks/6qI4A5EibxjfdO9eHLcgrR,https://api.spotify.com/v1/audio-analysis/6qI4A5EibxjfdO9eHLcgrR,167267,4
Red Tape,Nits,2VNBBm1j1F7JY1vqA0FFeP,0.638,0.699,0,-11.062,0,0.0354,0.151,0.00211,0.27,0.511,128.947,audio_features,2VNBBm1j1F7JY1vqA0FFeP,spotify:track:2VNBBm1j1F7JY1vqA0FFeP,https://api.spotify.com/v1/tracks/2VNBBm1j1F7JY1vqA0FFeP,https://api.spotify.com/v1/audio-analysis/2VNBBm1j1F7JY1vqA0FFeP,148200,4
Message of Love,Pretenders,72TmmWXcblj0vWbePA4Sba,0.633,0.601,10,-13.359,1,0.112,0.0726,0.00898,0.287,0.557,143.416,audio_features,72TmmWXcblj0vWbePA4Sba,spotify:track:72TmmWXcblj0vWbePA4Sba,https://api.spotify.com/v1/tracks/72TmmWXcblj0vWbePA4Sba,https://api.spotify.com/v1/audio-analysis/72TmmWXcblj0vWbePA4Sba,205573,4
Don't Let It Fade Away,Darts,3gylMeuXN1MBotzsqFqsLm,0.3,0.413,0,-9.608,1,0.0283,0.181,4.44e-05,0.0566,0.371,134.519,audio_features,3gylMeuXN1MBotzsqFqsLm,spotify:track:3gylMeuXN1MBotzsqFqsLm,https://api.spotify.com/v1/tracks/3gylMeuXN1MBotzsqFqsLm,https://api.spotify.com/v1/audio-analysis/3gylMeuXN1MBotzsqFqsLm,203520,4
Pretend,Nat King Cole,7kQcaZT5oMHKET2YzDu8DR,0.364,0.125,10,-15.586,1,0.0276,0.92,8.99e-05,0.116,0.295,82.447,audio_features,7kQcaZT5oMHKET2YzDu8DR,spotify:track:7kQcaZT5oMHKET2YzDu8DR,https://api.spotify.com/v1/tracks/7kQcaZT5oMHKET2YzDu8DR,https://api.spotify.com/v1/audio-analysis/7kQcaZT5oMHKET2YzDu8DR,165973,4
Marie,The Bachelors,6MGqxb12oR5TC6lIwQsANT,0.423,0.462,4,-10.211,1,0.0351,0.802,0.0,0.155,0.599,124.779,audio_features,6MGqxb12oR5TC6lIwQsANT,spotify:track:6MGqxb12oR5TC6lIwQsANT,https://api.spotify.com/v1/tracks/6MGqxb12oR5TC6lIwQsANT,https://api.spotify.com/v1/audio-analysis/6MGqxb12oR5TC6lIwQsANT,139840,4
To Each His Own,The Ink Spots,1xaWXoK9hKH3Op9VDCgqZT,0.489,0.0729,3,-16.442,1,0.0826,0.975,4.61e-05,0.104,0.202,70.464,audio_features,1xaWXoK9hKH3Op9VDCgqZT,spotify:track:1xaWXoK9hKH3Op9VDCgqZT,https://api.spotify.com/v1/tracks/1xaWXoK9hKH3Op9VDCgqZT,https://api.spotify.com/v1/audio-analysis/1xaWXoK9hKH3Op9VDCgqZT,190000,4
Tico Tico,The Andrews Sisters,3JG4c4MMGIw0YU4tOs3vKE,0.755,0.307,5,-12.905,0,0.408,0.981,0.00138,0.149,0.88,142.027,audio_features,3JG4c4MMGIw0YU4tOs3vKE,spotify:track:3JG4c4MMGIw0YU4tOs3vKE,https://api.spotify.com/v1/tracks/3JG4c4MMGIw0YU4tOs3vKE,https://api.spotify.com/v1/audio-analysis/3JG4c4MMGIw0YU4tOs3vKE,142373,4
Revival - Remastered Version,Eurythmics,3puTA8OXfPFQm81gSFEig9,0.779,0.87,5,-6.529,0,0.0409,0.0717,0.0,0.0928,0.911,121.164,audio_features,3puTA8OXfPFQm81gSFEig9,spotify:track:3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/tracks/3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/audio-analysis/3puTA8OXfPFQm81gSFEig9,246120,4
Revival - Remastered Version,Annie Lennox,3puTA8OXfPFQm81gSFEig9,0.779,0.87,5,-6.529,0,0.0409,0.0717,0.0,0.0928,0.911,121.164,audio_features,3puTA8OXfPFQm81gSFEig9,spotify:track:3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/tracks/3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/audio-analysis/3puTA8OXfPFQm81gSFEig9,246120,4
Revival - Remastered Version,Dave Stewart,3puTA8OXfPFQm81gSFEig9,0.779,0.87,5,-6.529,0,0.0409,0.0717,0.0,0.0928,0.911,121.164,audio_features,3puTA8OXfPFQm81gSFEig9,spotify:track:3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/tracks/3puTA8OXfPFQm81gSFEig9,https://api.spotify.com/v1/audio-analysis/3puTA8OXfPFQm81gSFEig9,246120,4
No Matter What,Badfinger,0139jdnQYneN6R0LsbV1Dc,0.667,0.475,9,-14.668,1,0.0344,0.162,0.0,0.0564,0.842,115.615,audio_features,0139jdnQYneN6R0LsbV1Dc,spotify:track:0139jdnQYneN6R0LsbV1Dc,https://api.spotify.com/v1/tracks/0139jdnQYneN6R0LsbV1Dc,https://api.spotify.com/v1/audio-analysis/0139jdnQYneN6R0LsbV1Dc,183053,4
Move Away,Culture Club,5WFmMMxGnqMO5D5rerLAPn,0.672,0.687,5,-11.597,1,0.0392,0.158,2.21e-05,0.337,0.882,132.206,audio_features,5WFmMMxGnqMO5D5rerLAPn,spotify:track:5WFmMMxGnqMO5D5rerLAPn,https://api.spotify.com/v1/tracks/5WFmMMxGnqMO5D5rerLAPn,https://api.spotify.com/v1/audio-analysis/5WFmMMxGnqMO5D5rerLAPn,249440,4
Shaffy Cantate - Single Version,Ramses Shaffy,7jgvYBtvDBFI5i2873CiVM,0.443,0.454,4,-11.091,1,0.0293,0.688,0.0721,0.0975,0.523,130.213,audio_features,7jgvYBtvDBFI5i2873CiVM,spotify:track:7jgvYBtvDBFI5i2873CiVM,https://api.spotify.com/v1/tracks/7jgvYBtvDBFI5i2873CiVM,https://api.spotify.com/v1/audio-analysis/7jgvYBtvDBFI5i2873CiVM,168640,4
Shaffy Cantate - Single Version,Liesbeth List,7jgvYBtvDBFI5i2873CiVM,0.443,0.454,4,-11.091,1,0.0293,0.688,0.0721,0.0975,0.523,130.213,audio_features,7jgvYBtvDBFI5i2873CiVM,spotify:track:7jgvYBtvDBFI5i2873CiVM,https://api.spotify.com/v1/tracks/7jgvYBtvDBFI5i2873CiVM,https://api.spotify.com/v1/audio-analysis/7jgvYBtvDBFI5i2873CiVM,168640,4
"Moeder, Ik Wil Bij De Revue",Wim Sonneveld,3CX0LV20jyaJBCp4w7xzXv,0.69,0.318,2,-14.785,1,0.121,0.796,6.54e-05,0.108,0.797,130.864,audio_features,3CX0LV20jyaJBCp4w7xzXv,spotify:track:3CX0LV20jyaJBCp4w7xzXv,https://api.spotify.com/v1/tracks/3CX0LV20jyaJBCp4w7xzXv,https://api.spotify.com/v1/audio-analysis/3CX0LV20jyaJBCp4w7xzXv,213773,4
Volare (Nel blu di pinto di blu),Al Martino,2tJphmugkFI1jw9iBH9i64,0.49,0.821,11,-9.046,0,0.0495,0.0119,0.000792,0.177,0.639,119.913,audio_features,2tJphmugkFI1jw9iBH9i64,spotify:track:2tJphmugkFI1jw9iBH9i64,https://api.spotify.com/v1/tracks/2tJphmugkFI1jw9iBH9i64,https://api.spotify.com/v1/audio-analysis/2tJphmugkFI1jw9iBH9i64,174240,4
Never Again,Agnetha Fältskog,4qyEdN2pbtb1luvFHmdRu1,0.385,0.367,0,-14.172,1,0.0268,0.489,1.82e-05,0.317,0.327,166.438,audio_features,4qyEdN2pbtb1luvFHmdRu1,spotify:track:4qyEdN2pbtb1luvFHmdRu1,https://api.spotify.com/v1/tracks/4qyEdN2pbtb1luvFHmdRu1,https://api.spotify.com/v1/audio-analysis/4qyEdN2pbtb1luvFHmdRu1,233507,4
Never Again,Tomas Ledin,4qyEdN2pbtb1luvFHmdRu1,0.385,0.367,0,-14.172,1,0.0268,0.489,1.82e-05,0.317,0.327,166.438,audio_features,4qyEdN2pbtb1luvFHmdRu1,spotify:track:4qyEdN2pbtb1luvFHmdRu1,https://api.spotify.com/v1/tracks/4qyEdN2pbtb1luvFHmdRu1,https://api.spotify.com/v1/audio-analysis/4qyEdN2pbtb1luvFHmdRu1,233507,4
Come And Stay With Me,Marianne Faithfull,6Dfx0fhWD0PoZiVnyCliXU,0.546,0.465,5,-9.965,1,0.0269,0.481,2.25e-05,0.105,0.561,77.927,audio_features,6Dfx0fhWD0PoZiVnyCliXU,spotify:track:6Dfx0fhWD0PoZiVnyCliXU,https://api.spotify.com/v1/tracks/6Dfx0fhWD0PoZiVnyCliXU,https://api.spotify.com/v1/audio-analysis/6Dfx0fhWD0PoZiVnyCliXU,144173,4
Hammer Horror,Kate Bush,1OeyUaxsSWYqJEzH81X3ue,0.374,0.331,1,-11.334,1,0.0422,0.767,0.00199,0.136,0.211,117.014,audio_features,1OeyUaxsSWYqJEzH81X3ue,spotify:track:1OeyUaxsSWYqJEzH81X3ue,https://api.spotify.com/v1/tracks/1OeyUaxsSWYqJEzH81X3ue,https://api.spotify.com/v1/audio-analysis/1OeyUaxsSWYqJEzH81X3ue,279467,4
Willem Wordt Wakker,The Butterflies,6Ej9tEFpoKWosTZQxqk6bO,0.773,0.449,10,-12.291,1,0.0454,0.694,2.16e-06,0.0769,0.87,90.853,audio_features,6Ej9tEFpoKWosTZQxqk6bO,spotify:track:6Ej9tEFpoKWosTZQxqk6bO,https://api.spotify.com/v1/tracks/6Ej9tEFpoKWosTZQxqk6bO,https://api.spotify.com/v1/audio-analysis/6Ej9tEFpoKWosTZQxqk6bO,118680,4
Jamaica Farewell - Remastered,Harry Belafonte,24dYJMPdnXXoHEu50MwRVN,0.596,0.142,2,-19.882,1,0.0867,0.962,1.71e-05,0.093,0.695,144.424,audio_features,24dYJMPdnXXoHEu50MwRVN,spotify:track:24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/tracks/24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/audio-analysis/24dYJMPdnXXoHEu50MwRVN,184907,4
Some Enchanted Evening - Remastered,Jo Stafford,3Flh8G88U2AtYgvFXO9h1k,0.251,0.12,8,-14.206,1,0.0347,0.956,3.1e-06,0.13,0.272,81.031,audio_features,3Flh8G88U2AtYgvFXO9h1k,spotify:track:3Flh8G88U2AtYgvFXO9h1k,https://api.spotify.com/v1/tracks/3Flh8G88U2AtYgvFXO9h1k,https://api.spotify.com/v1/audio-analysis/3Flh8G88U2AtYgvFXO9h1k,192800,4
"Mamma, O Mamma",Egbert Douwe,1VzsAUhHgUYTh4El70Salm,0.512,0.314,2,-16.552,1,0.0272,0.643,0.000632,0.0524,0.756,92.383,audio_features,1VzsAUhHgUYTh4El70Salm,spotify:track:1VzsAUhHgUYTh4El70Salm,https://api.spotify.com/v1/tracks/1VzsAUhHgUYTh4El70Salm,https://api.spotify.com/v1/audio-analysis/1VzsAUhHgUYTh4El70Salm,270733,4
End Of The Line,Traveling Wilburys,4HA2jo7wkMdN1lmLO6ryzE,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,audio_features,4HA2jo7wkMdN1lmLO6ryzE,spotify:track:4HA2jo7wkMdN1lmLO6ryzE,https://api.spotify.com/v1/tracks/4HA2jo7wkMdN1lmLO6ryzE,https://api.spotify.com/v1/audio-analysis/4HA2jo7wkMdN1lmLO6ryzE,209520,4
My Empty Arms,Jackie Wilson,7CHmNiReghVLKbD032HHwz,0.356,0.45,6,-6.677,1,0.03,0.924,0.000206,0.128,0.313,74.4,audio_features,7CHmNiReghVLKbD032HHwz,spotify:track:7CHmNiReghVLKbD032HHwz,https://api.spotify.com/v1/tracks/7CHmNiReghVLKbD032HHwz,https://api.spotify.com/v1/audio-analysis/7CHmNiReghVLKbD032HHwz,172453,4
Keetje Tippel,Zangeres Zonder Naam,4XA7eZDj6UY3Fk0CgA2zCR,0.344,0.771,5,-9.091,1,0.0693,0.64,0.000152,0.36,0.932,179.119,audio_features,4XA7eZDj6UY3Fk0CgA2zCR,spotify:track:4XA7eZDj6UY3Fk0CgA2zCR,https://api.spotify.com/v1/tracks/4XA7eZDj6UY3Fk0CgA2zCR,https://api.spotify.com/v1/audio-analysis/4XA7eZDj6UY3Fk0CgA2zCR,217680,3
Too Young,Nat King Cole,0zII0Soax7wbm3Avw7iVAd,0.201,0.213,8,-14.531,1,0.0298,0.805,8.22e-05,0.126,0.203,96.324,audio_features,0zII0Soax7wbm3Avw7iVAd,spotify:track:0zII0Soax7wbm3Avw7iVAd,https://api.spotify.com/v1/tracks/0zII0Soax7wbm3Avw7iVAd,https://api.spotify.com/v1/audio-analysis/0zII0Soax7wbm3Avw7iVAd,204627,4
No Arms Can Ever Hold You,The Bachelors,0D00r99yzFmxqNCWxQvidr,0.473,0.589,0,-11.815,0,0.0354,0.461,0.0,0.251,0.49,108.014,audio_features,0D00r99yzFmxqNCWxQvidr,spotify:track:0D00r99yzFmxqNCWxQvidr,https://api.spotify.com/v1/tracks/0D00r99yzFmxqNCWxQvidr,https://api.spotify.com/v1/audio-analysis/0D00r99yzFmxqNCWxQvidr,184947,3
The Gypsy,The Ink Spots,4kuoSXnEyTKWypYkvjjnwd,0.531,0.125,7,-15.463,1,0.0552,0.812,0.0,0.103,0.222,76.056,audio_features,4kuoSXnEyTKWypYkvjjnwd,spotify:track:4kuoSXnEyTKWypYkvjjnwd,https://api.spotify.com/v1/tracks/4kuoSXnEyTKWypYkvjjnwd,https://api.spotify.com/v1/audio-analysis/4kuoSXnEyTKWypYkvjjnwd,164533,4
Don't Fence Me In,Bing Crosby,7813tvGDGtLs8uLNVPxNX0,0.704,0.185,3,-13.521,1,0.0407,0.918,0.0,0.315,0.593,95.257,audio_features,7813tvGDGtLs8uLNVPxNX0,spotify:track:7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/tracks/7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/audio-analysis/7813tvGDGtLs8uLNVPxNX0,187000,4
Don't Fence Me In,The Andrews Sisters,7813tvGDGtLs8uLNVPxNX0,0.704,0.185,3,-13.521,1,0.0407,0.918,0.0,0.315,0.593,95.257,audio_features,7813tvGDGtLs8uLNVPxNX0,spotify:track:7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/tracks/7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/audio-analysis/7813tvGDGtLs8uLNVPxNX0,187000,4
Don't Fence Me In,Vic Schoen & His Orchestra,7813tvGDGtLs8uLNVPxNX0,0.704,0.185,3,-13.521,1,0.0407,0.918,0.0,0.315,0.593,95.257,audio_features,7813tvGDGtLs8uLNVPxNX0,spotify:track:7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/tracks/7813tvGDGtLs8uLNVPxNX0,https://api.spotify.com/v1/audio-analysis/7813tvGDGtLs8uLNVPxNX0,187000,4
"Betcha By Golly, Wow",The Stylistics,7L7KVlix5KnuTNcpnpiu5s,0.544,0.553,8,-11.145,0,0.0319,0.641,0.00342,0.597,0.471,146.487,audio_features,7L7KVlix5KnuTNcpnpiu5s,spotify:track:7L7KVlix5KnuTNcpnpiu5s,https://api.spotify.com/v1/tracks/7L7KVlix5KnuTNcpnpiu5s,https://api.spotify.com/v1/audio-analysis/7L7KVlix5KnuTNcpnpiu5s,226467,4
The Miracle of Love,Eurythmics,7F0bAdGKdLLuq0DIMjjwIm,0.501,0.462,2,-13.568,1,0.0329,0.348,1.86e-06,0.324,0.184,106.349,audio_features,7F0bAdGKdLLuq0DIMjjwIm,spotify:track:7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/tracks/7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/audio-analysis/7F0bAdGKdLLuq0DIMjjwIm,305867,4
The Miracle of Love,Annie Lennox,7F0bAdGKdLLuq0DIMjjwIm,0.501,0.462,2,-13.568,1,0.0329,0.348,1.86e-06,0.324,0.184,106.349,audio_features,7F0bAdGKdLLuq0DIMjjwIm,spotify:track:7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/tracks/7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/audio-analysis/7F0bAdGKdLLuq0DIMjjwIm,305867,4
The Miracle of Love,Dave Stewart,7F0bAdGKdLLuq0DIMjjwIm,0.501,0.462,2,-13.568,1,0.0329,0.348,1.86e-06,0.324,0.184,106.349,audio_features,7F0bAdGKdLLuq0DIMjjwIm,spotify:track:7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/tracks/7F0bAdGKdLLuq0DIMjjwIm,https://api.spotify.com/v1/audio-analysis/7F0bAdGKdLLuq0DIMjjwIm,305867,4
Come And Get It - Remastered 2010,Badfinger,0wb21I1NV5uVUolRXIqlJF,0.616,0.629,8,-6.9,1,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,audio_features,0wb21I1NV5uVUolRXIqlJF,spotify:track:0wb21I1NV5uVUolRXIqlJF,https://api.spotify.com/v1/tracks/0wb21I1NV5uVUolRXIqlJF,https://api.spotify.com/v1/audio-analysis/0wb21I1NV5uVUolRXIqlJF,143213,4
Its A Miracle - Remastered 2012,Culture Club,0vmbJCS1WCWnj9232fyMrv,0.752,0.733,1,-8.178,0,0.0385,0.0682,0.0,0.0891,0.703,118.789,audio_features,0vmbJCS1WCWnj9232fyMrv,spotify:track:0vmbJCS1WCWnj9232fyMrv,https://api.spotify.com/v1/tracks/0vmbJCS1WCWnj9232fyMrv,https://api.spotify.com/v1/audio-analysis/0vmbJCS1WCWnj9232fyMrv,205360,4
